fecha,actual_mean,actual_min,actual_max,actual_std,predicted_mean,predicted_min,predicted_max,predicted_std
2023-02-16,9.4494027283105,-3.2011800000000012,17.69746,3.3987018472412887,9.700472,3.6969898,18.631496,1.8784165
2023-02-17,9.995907277904326,-1.7975400000000012,19.502139999999997,3.2844348862923773,10.013882,3.634672,17.223305,1.6151086
2023-02-18,11.060465210946406,-1.9980600000000008,19.797349999999994,3.426697409315088,10.780337,3.4828842,17.936583,1.7168044
2023-02-19,11.74891569476082,-0.39947000000000227,20.19839,2.8054837798485486,11.517963,5.7823763,19.785292,1.7322911
2023-02-20,12.452996966932725,0.9985999999999983,19.99787,2.6808995116622625,12.113485,6.0100155,18.545483,1.676074
2023-02-21,12.231182948571426,-0.9007699999999996,21.00047,2.985312393495548,11.977871,6.0183854,17.767147,1.4136075
2023-02-22,10.743133990877991,-1.6025899999999995,20.59943,3.611305074110994,10.99599,6.300034,18.62901,1.6787212
2023-02-23,7.525777220956718,-5.997320000000001,19.897609999999997,4.83298726267418,8.248246,0.6266134,18.511038,2.224552
2023-02-24,6.344471084474884,-7.40096,19.6024,4.937729990943714,6.8868017,-2.9848537,18.86997,2.4891324
2023-02-25,6.157568257403188,-10.202670000000001,19.20136,4.6984996887062,6.9050183,-2.292971,18.490417,2.333349
2023-02-26,7.028061560364463,-12.898550000000002,20.699689999999997,5.103865668324048,7.413598,0.5026155,19.680397,2.391174
2023-02-27,4.666633218785795,-14.40245,20.09813,5.95688733871287,4.9903965,-2.7213826,18.84416,2.816333
2023-02-28,5.351043990825687,-10.79866,20.699689999999997,5.63218978431107,5.7631345,-1.5708357,19.234852,2.7026207
2023-03-01,4.965286639999999,-8.39799,21.00047,5.505043068888975,5.5702105,-3.032112,19.061094,2.7251027
2023-03-02,5.626658891428571,-9.40059,21.00047,5.1703688155433,6.177397,-2.1674275,18.472044,2.5411434
2023-03-03,7.145833230944254,-6.598880000000001,21.40151,4.841290713303641,7.4813585,0.66374904,18.96762,2.30679
2023-03-04,8.025344886363635,-5.000290000000001,20.799949999999995,4.387561091530532,8.265115,1.5305954,19.476524,2.079557
2023-03-05,8.050454459613196,-2.599620000000001,21.200989999999997,4.2359081791290585,8.530459,1.6030838,18.762928,1.9299291
